SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
43886,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43886,PO1827149671,10-4020-000317,29698,282,6,497,497,5,11745.0,76664Vi60734,407.0,17358.0101,1664.9942,520.3107,19543.315,,D2F8BA9F-0619-4A06-B7B7-7C38D088DB2B,2011-07-08 00:00:00.000
43887,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43887,PO1276169981,10-4020-000548,29493,279,5,970,970,5,9478.0,106673Vi48861,,419.4589,40.2681,12.5838,472.3108,,9E78ED24-F8BA-4C3D-AD89-D9A1A2E51D45,2011-07-08 00:00:00.000
43888,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43888,PO2088113013,10-4020-000136,29794,282,6,466,466,5,12102.0,96752Vi62574,407.0,14432.8174,1388.4649,433.8953,16255.1776,,2A00B8DD-78A6-4DF8-BAE5-58B1B4A78AAF,2011-07-08 00:00:00.000
43889,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43889,PO2030112412,10-4020-000661,29830,278,6,553,553,5,16905.0,126756Vi87636,407.0,2082.6748,199.3984,62.312,2344.3852,,9E9DA825-41BA-443C-BCA6-02121373F476,2011-07-08 00:00:00.000
43890,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43890,PO2146115360,10-4020-000354,29515,278,6,504,504,5,14184.0,66771Vi73564,407.0,75191.9599,7234.307,2260.7209,84686.9878,,C52362A5-CF6F-40EC-8457-CABDA3669C0E,2011-07-08 00:00:00.000
43891,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43891,PO2726163521,10-4020-000029,29807,282,6,449,449,5,13366.0,36797Vi69277,407.0,32569.104,3126.3148,976.9734,36672.3922,,4978ADE9-D759-4925-B079-519498705B8F,2011-07-08 00:00:00.000
43892,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43892,PO2523117473,10-4020-000167,29716,281,4,1015,1015,5,13468.0,26813Vi69778,,16544.5461,1587.1682,495.9901,18627.7044,,386511B7-D278-479C-90B9-687FF0E045BD,2011-07-08 00:00:00.000
43893,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43893,PO2204129382,10-4020-000370,29905,282,6,505,505,5,18480.0,116815Vi96000,407.0,419.4589,40.2681,12.5838,472.3108,,F3AFB011-5243-435C-9895-A520A4FC972D,2011-07-08 00:00:00.000
43894,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43894,PO2958194987,10-4020-000559,30004,280,1,892,892,5,4842.0,46884Vi25430,,32492.604,3118.7048,974.5952,36585.904,,BB847425-22C1-4432-BF39-88E9C7CEE13A,2011-07-08 00:00:00.000
43895,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43895,PO2900121738,10-4020-000469,29742,280,1,884,884,5,11011.0,16890Vi56787,,32459.9278,3121.4886,975.4652,36556.8816,,D61F2967-42A7-4A54-88F8-B4BCBC0FAB09,2011-07-08 00:00:00.000
43896,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43896,PO3857154341,10-4020-000256,29866,277,4,588,588,5,8991.0,128032Vi46347,,4345.8268,416.1227,130.0383,4891.9878,,A354325A-13FE-43D9-B860-2B1810A23F74,2011-07-08 00:00:00.000
43897,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43897,PO3799116239,10-4020-000312,29522,276,4,1040,1040,5,17861.0,68035Vi92659,,51235.0091,4912.9311,1535.291,57683.2312,,82E9AA48-EEAF-4923-AE61-431C2960D6B0,2011-07-08 00:00:00.000
43898,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43898,PO4901196283,10-4020-000084,29705,278,6,459,459,5,6452.0,48128Vi33489,407.0,50948.9161,4908.5808,1533.9315,57391.4284,,0EE148B4-365E-4998-9D71-FB0E3291701D,2011-07-08 00:00:00.000
43899,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43899,PO5191115657,10-4020-000364,29906,277,3,600,600,5,7475.0,128165Vi38744,,11942.5965,1147.8551,358.7047,13449.1563,,050E42CD-8A2B-45BB-B091-0A1E53BE6DB7,2011-07-08 00:00:00.000
43900,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43900,PO5568199700,10-4020-000422,29880,279,5,954,954,5,8663.0,78252Vi44710,,34628.298,3323.6782,1038.6494,38990.6256,,44F4E5A0-1E7E-4362-8143-A11764810619,2011-07-08 00:00:00.000
43901,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43901,PO5684189260,10-4020-000385,29901,276,4,1053,1053,5,9973.0,18266Vi51318,,22717.5954,2177.0702,680.3344,25575.00,,8D3DA13B-2208-49AD-B99E-87006C7A7D2B,2011-07-08 00:00:00.000
43902,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43902,PO5858178400,10-4020-000566,29507,279,5,972,972,5,13160.0,48289Vi68229,,52803.4477,5091.7865,1591.1833,59486.4175,,F8F9C176-5E4A-4BA2-BE54-F8AC8FD9BA73,2011-07-08 00:00:00.000
43903,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43903,PO5800178059,10-4020-000063,29968,279,5,915,915,5,13420.0,78316Vi69516,,20.1865,1.6149,0.5047,22.3061,,25285544-48E7-4A9C-823E-372FEB4AFADF,2011-07-08 00:00:00.000
43904,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43904,PO6351158788,10-4020-000255,30095,277,4,587,587,5,13104.0,108328Vi67850,,11361.2706,1093.5814,341.7442,12796.5962,,20411124-306D-497E-AC31-EE15849C39FE,2011-07-08 00:00:00.000
43905,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43905,PO6293113391,10-4020-000612,29846,279,5,979,979,5,10234.0,128341Vi52839,,9880.2666,950.9438,297.1699,11128.3803,,FB218B2C-568F-4635-93AB-FA5A5E75A45A,2011-07-08 00:00:00.000
43906,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43906,PO6438197212,10-4020-000309,29523,277,4,593,593,5,15321.0,48355Vi79183,,32971.323,3162.1366,988.1677,37121.6273,,474F9D4D-7522-4C5E-A134-BD9CCAAB82A2,2011-07-08 00:00:00.000
43907,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43907,PO6641115253,10-4020-000342,29791,275,2,792,792,5,4835.0,68422Vi25408,,14660.3024,1407.7759,439.93,16508.0083,,4CFDEC28-E963-4A6F-B3FA-6F95A187C6E7,2011-07-08 00:00:00.000
43908,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43908,PO6670111729,10-4020-000432,29731,275,2,802,802,5,161.0,108440Vi848,,2561.5408,246.3213,76.9754,2884.8375,,5DA55856-EF8C-4A3C-910F-1FD7FD8A6945,2011-07-08 00:00:00.000
43909,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43909,PO7221199520,10-4020-000326,29787,283,1,869,869,5,11815.0,98465Vi61077,,25493.3215,2461.1244,769.1014,28723.5473,,6ED53DD5-87BB-49FD-9431-6F0DF9D9C72D,2011-07-08 00:00:00.000
43910,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43910,PO7598186753,10-4020-000045,29963,279,5,913,913,5,8103.0,68484Vi41999,,19411.9336,1867.3968,583.5615,21862.8919,,A62AF14D-62E0-482C-A10F-DED5EF75712F,2011-07-08 00:00:00.000
43911,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43911,PO7627190040,10-4020-000433,29617,280,1,880,880,5,10270.0,108496Vi53004,,19734.8665,1896.6545,592.7045,22224.2255,,EA7BA0CE-FC7C-4CFC-B88B-3779BE2A47E4,2011-07-08 00:00:00.000
43912,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43912,PO7656175368,10-4020-000403,29853,276,4,1056,1056,5,12177.0,108504Vi62954,,13078.2699,1258.9537,393.423,14730.6466,,4D0B2265-2CDD-4F0F-B18C-48A57D2247AA,2011-07-08 00:00:00.000
43913,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43913,PO7830112696,10-4020-000040,29774,277,4,564,564,5,15798.0,28527Vi81672,,36724.0974,3522.2975,1100.718,41347.1129,,D8D3156A-D20B-48D2-8709-B49518746A2D,2011-07-08 00:00:00.000
43914,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43914,PO7917120732,10-4020-000401,29521,281,1,1054,1054,5,1660.0,78545Vi8518,,8152.776,782.4537,244.5168,9179.7465,,A7C49F62-7981-4C0D-8FE2-3B914E587DB6,2011-07-08 00:00:00.000
43915,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43915,PO8932129717,10-4020-000287,29688,275,3,785,785,5,11781.0,78621Vi60933,,4049.988,388.7988,121.4996,4560.2864,,D8BB436E-7A85-47E4-A485-2AF6BFC8F96F,2011-07-08 00:00:00.000
43916,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43916,PO8874186100,10-4020-000348,29511,276,3,1046,1046,5,6264.0,18665Vi32553,,39450.7884,3788.8057,1184.0018,44423.5959,,F1863A34-D9AC-41DD-8441-422409C2CCB8,2011-07-08 00:00:00.000
43917,8,2011-07-01 00:00:00.000,2011-07-13 00:00:00.000,2011-07-08 00:00:00.000,5,0,SO43917,PO8816199739,10-4020-000218,29885,283,1,857,857,5,2470.0,108692Vi12864,,21356.1593,2050.8186,640.8808,24047.8587,,27C6DF7D-CB73-40BD-B492-DF2BE6EF335E,2011-07-08 00:00:00.000
44074,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44074,PO20213115982,10-4020-000216,29592,275,2,778,778,5,17368.0,125058Vi90218,,844.1043,80.9856,25.308,950.3979,,40385BB1-835D-4A14-99E3-3848243E3C75,2011-08-08 00:00:00.000
44075,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44075,PO20155139653,10-4020-000092,29632,283,1,843,843,5,13278.0,115078Vi68861,,26447.022,2538.7545,793.3608,29779.1373,,A4AAE306-B55E-460F-AD34-D8E40751A63B,2011-08-08 00:00:00.000
44076,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44076,PO19720140502,10-4020-000562,30003,277,3,620,620,5,15448.0,75088Vi79780,,4079.988,391.6788,122.3996,4594.0664,,DADCEF5C-CDAE-4ADC-95EE-4233E481EE55,2011-08-08 00:00:00.000
44077,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44077,PO19401178507,10-4020-000173,29714,282,6,473,473,5,6065.0,45149Vi31551,810.0,6105.3293,584.8735,182.773,6872.9758,,856D52E5-5A18-404E-8FFD-376A291FA8FF,2011-08-08 00:00:00.000
44078,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44078,PO19169159771,10-4020-000272,29622,283,1,863,863,5,7829.0,95168Vi40533,,28045.3358,2702.18,844.4313,31591.9471,,11DEE44F-1C58-4654-A272-E7D9FF560E97,2011-08-08 00:00:00.000
44079,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44079,PO19488118734,10-4020-000057,29967,277,3,565,565,5,19011.0,65211Vi98768,,25706.4831,2467.5891,771.1216,28945.1938,,16C329A8-25DE-4628-8B64-97E3B37253ED,2011-08-08 00:00:00.000
44080,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44080,PO18937118744,10-4020-000439,29733,276,4,1062,1062,5,7604.0,55229Vi39391,,11.40,0.988,0.3088,12.6968,,C82D6411-4602-4E93-873A-F4A9BDDC4E48,2011-08-08 00:00:00.000
44081,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44081,PO18299115585,10-4020-000118,29950,282,6,463,463,5,5110.0,105343Vi26747,810.0,37536.9632,3611.562,1128.6131,42277.1383,,717C9440-7BB9-4521-A7C2-54808DB36DCA,2011-08-08 00:00:00.000
44082,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44082,PO17690137364,10-4020-000047,29803,274,6,452,452,5,8552.0,125349Vi44231,810.0,2039.994,195.8394,61.1998,2297.0332,,C1E9D4F9-5179-46F4-8697-4EA6D1A0BDA7,2011-08-08 00:00:00.000
44083,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44083,PO17719115878,10-4020-000631,29969,278,6,548,548,5,7454.0,55359Vi38653,810.0,1362.3067,130.1463,40.6707,1533.1237,,C602D43C-6DCF-4593-9EE9-D8872583A265,2011-08-08 00:00:00.000
44084,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44084,PO17835143404,10-4020-000551,29494,282,6,537,537,5,17600.0,15361Vi91370,810.0,8129.976,780.4777,243.8993,9154.353,,CB29CC5F-ACBA-4167-A790-C07C155A7C4B,2011-08-08 00:00:00.000
44085,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44085,PO17545192039,10-4020-000155,29639,282,6,470,470,5,4357.0,85389Vi22856,810.0,20644.2343,1981.2698,619.1468,23244.6509,,41EC06AB-D781-4409-9B89-D5DEEFFED59E,2011-08-08 00:00:00.000
44086,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44086,PO17574175064,10-4020-000678,29722,282,6,555,555,5,12698.0,65401Vi65677,810.0,73761.5266,7108.6377,2221.4493,83091.6136,,D98578B7-7D64-4D19-9234-8A962437A4E1,2011-08-08 00:00:00.000
44087,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44087,PO16095130285,10-4020-000096,29944,276,4,1004,1004,5,8033.0,15594Vi41642,,5007.72,482.6446,150.8264,5641.191,,45B9EEC2-A283-4F90-B9D5-7EC8AF009258,2011-08-08 00:00:00.000
44088,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44088,PO16269137565,10-4020-000624,29842,281,4,1094,1094,5,11056.0,105604Vi57044,,419.4589,40.2681,12.5838,472.3108,,00032DF7-5D34-4ECC-9BC2-353D3C918E93,2011-08-08 00:00:00.000
44089,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44089,PO15950135717,10-4020-000114,29673,276,4,1007,1007,5,18407.0,95639Vi95621,,2097.2945,201.3403,62.9188,2361.5536,,AFF9F5E9-6E3E-408B-995F-6F58FA9D48C9,2011-08-08 00:00:00.000
44090,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44090,PO15834170093,10-4020-000417,29659,277,4,605,605,5,17935.0,95655Vi93027,,6654.7023,634.7888,198.3715,7487.8626,,5877C816-0772-483C-91AA-663A5376764C,2011-08-08 00:00:00.000
44091,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44091,PO15863179138,10-4020-000545,29914,281,4,1079,1079,5,16253.0,45659Vi84045,,4492.7043,429.1119,134.0975,5055.9137,,5D7E6A02-2033-46F7-AB2A-0BF2A3C34587,2011-08-08 00:00:00.000
44092,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44092,PO15167143312,10-4020-000273,30090,277,4,589,589,5,7126.0,115751Vi36971,,4075.0341,393.8955,123.0923,4592.0219,,4B5DF0C1-10EE-461D-87D9-4FFFA758FD51,2011-08-08 00:00:00.000
44093,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44093,PO15138128112,10-4020-000093,29708,277,4,569,569,5,3047.0,15752Vi16032,,10680.7251,1021.8926,319.3414,12021.9591,,39AE17A5-21F7-467D-8998-B0BC31A85F22,2011-08-08 00:00:00.000
44094,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44094,PO14877175150,10-4020-000172,29711,282,6,472,472,5,17062.0,15779Vi88581,810.0,4079.988,391.6788,122.3996,4594.0664,,EDD427F5-D38C-4B54-8425-8D2F11E8CD57,2011-08-08 00:00:00.000
44095,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44095,PO14964184959,10-4020-000581,29748,281,4,1085,1085,5,11555.0,55792Vi59695,,42341.075,4074.613,1273.3166,47689.0046,,F819B5AF-F5DC-4277-A688-F2683044CA73,2011-08-08 00:00:00.000
44096,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44096,PO13920114195,10-4020-000180,29655,275,3,774,774,5,14064.0,65876Vi72956,,8129.976,780.4777,243.8993,9154.353,,3981FAF3-6CDB-4828-B52C-9A4F7772DFC3,2011-08-08 00:00:00.000
44097,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44097,PO14268131774,10-4020-000418,29651,277,3,606,606,5,19154.0,45879Vi99543,,6035.8246,579.2061,181.0019,6796.0326,,9637CC06-35BE-483D-85D8-B3231251D302,2011-08-08 00:00:00.000
44098,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44098,PO13746121367,10-4020-000567,29504,279,5,973,973,5,18100.0,25956Vi93868,,16369.1545,1571.28,491.025,18431.4595,,275FE618-5A8D-4FC4-B266-A8BB11C19E59,2011-08-08 00:00:00.000
44099,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44099,PO13717176693,10-4020-000473,29897,281,4,1066,28,5,11215.0,15961Vi57849,,12499.4471,1199.6777,374.8993,14074.0241,,0AC7A4C9-52F1-4616-AA86-24235607FA58,2011-08-08 00:00:00.000
44100,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44100,PO13543119495,10-4020-000293,29690,281,1,1036,1036,5,7392.0,106031Vi38330,,81164.2329,7884.6612,2463.9566,91512.8507,,18928518-3D6D-4345-9729-57F4E48221D9,2011-08-08 00:00:00.000
44101,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44101,PO11977181307,10-4020-000675,29721,279,5,984,984,5,19078.0,86199Vi99116,,9794.6422,941.2667,294.1458,11030.0547,,0E4D5317-0F49-4179-B53B-7239DDEE3553,2011-08-08 00:00:00.000
44102,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44102,PO11426145969,10-4020-000386,29681,279,5,950,950,5,17658.0,96269Vi91631,,3513.9448,336.5312,105.166,3955.642,,BDD9894D-FE43-4AD7-BFB5-04C4362B9F4C,2011-08-08 00:00:00.000
44103,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44103,PO11107175113,10-4020-000156,29577,278,6,471,471,5,319.0,16306Vi1621,810.0,3814.3435,365.811,114.3159,4294.4704,,186DDD42-BCA6-4A17-B57A-57FD6D5F11CB,2011-08-08 00:00:00.000
44104,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44104,PO10585171940,10-4020-000498,29755,278,6,528,528,5,6955.0,26435Vi36178,810.0,4079.988,391.6788,122.3996,4594.0664,,D4E91486-402F-4E78-8351-755D9525CC56,2011-08-08 00:00:00.000
44105,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44105,PO10382117173,10-4020-000453,29769,277,3,609,609,5,17132.0,76451Vi88949,,6101.382,585.6263,183.0082,6870.0165,,FE9BE31E-7214-4041-BDFE-E95726418B57,2011-08-08 00:00:00.000
44106,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44106,PO319178820,10-4020-000116,30068,279,5,920,920,5,7079.0,66465Vi36728,,419.4589,40.2681,12.5838,472.3108,,B3612120-3A9A-4E81-96A3-B48A69AE92C8,2011-08-08 00:00:00.000
44107,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44107,PO261177749,10-4020-000647,30106,277,4,630,630,5,7160.0,96487Vi37174,,16185.4292,1555.4136,486.0668,18226.9096,,1C08EBD5-C69F-4863-BA74-874A738E9543,2011-08-08 00:00:00.000
44108,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44108,PO667110590,10-4020-000365,29686,281,4,1048,1048,5,7092.0,46582Vi36784,,2169.0469,208.2285,65.0714,2442.3468,,5D3BA847-F658-4B07-9488-9315B4F3CD0A,2011-08-08 00:00:00.000
44109,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44109,PO783112882,10-4020-000091,29921,280,1,842,842,5,5220.0,56591Vi27302,,13837.0855,1329.5349,415.4797,15582.1001,,8BAA34B6-BEE5-4177-9E7C-87F7EB02D250,2011-08-08 00:00:00.000
44110,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44110,PO1624152036,10-4020-000579,29486,277,3,621,621,5,15369.0,46636Vi79380,,16667.3077,1600.6864,500.2145,18768.2086,,C1DE8C87-2B92-46FD-945E-F5549649D20D,2011-08-08 00:00:00.000
44111,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44111,PO1740120267,10-4020-000460,29740,282,6,520,520,5,18813.0,126720Vi97739,810.0,11641.3209,1117.861,349.3315,13108.5134,,27E56CE4-BBCE-47C8-8FB2-EAB2D36D88DB,2011-08-08 00:00:00.000
44112,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44112,PO1885183650,10-4020-000588,29649,278,6,544,544,5,778.0,126735Vi3956,810.0,32444.904,3114.7108,973.3471,36532.9619,,187CF120-E9A2-4819-99EF-5F5BB2DAE09B,2011-08-08 00:00:00.000
44113,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44113,PO2697181021,10-4020-000187,29938,276,4,1020,1020,5,12933.0,96824Vi66885,,40510.3042,3894.0507,1216.8909,45621.2458,,F2FCD5F7-F713-428D-9283-55EBEDE6D388,2011-08-08 00:00:00.000
44114,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44114,PO3190199320,10-4020-000575,29746,275,2,817,817,5,7146.0,106925Vi37077,,33478.9114,3221.1056,1006.5955,37706.6125,,F6F11872-AE4C-44DE-851B-25FA3E1D407F,2011-08-08 00:00:00.000
44115,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44115,PO3248122509,10-4020-000366,29525,276,4,1049,1049,5,14486.0,48008Vi75127,,66848.3878,6434.5384,2010.7932,75293.7194,,C00CCE35-6D42-4568-BD58-3D96A6251325,2011-08-08 00:00:00.000
44116,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44116,PO4089171650,10-4020-000368,29685,279,5,948,948,5,17669.0,88051Vi91685,,20351.34,1953.6222,610.507,22915.4692,,C4F63B68-ACB7-4301-BFB5-31FC48DB3F37,2011-08-08 00:00:00.000
44117,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44117,PO4408172413,10-4020-000143,29581,275,2,769,769,5,4524.0,28055Vi23704,,12907.7717,1241.5408,387.9815,14537.294,,614A3E63-A1EA-45FD-83B2-4498814762DF,2011-08-08 00:00:00.000
44118,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44118,PO4147180314,10-4020-000222,29883,276,3,1025,11381,5,18707.0,78063Vi97267,,3427.4236,329.0327,102.8227,3859.279,,0AE1FFEA-1297-43BE-9669-B5293E08EF8A,2011-08-08 00:00:00.000
44119,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44119,PO4640166555,10-4020-000648,29834,281,4,1097,1097,5,18418.0,118109Vi95680,,49096.1075,4709.9034,1471.8448,55277.8557,,41E0853B-3ED4-4EE6-80BC-8E54045D77BF,2011-08-08 00:00:00.000
44120,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44120,PO5597155510,10-4020-000075,29702,277,4,567,567,5,18496.0,48187Vi96071,,26967.1293,2597.0004,811.5626,30375.6923,,DE887505-3237-4891-A88E-7E031465D8DA,2011-08-08 00:00:00.000
44121,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44121,PO5220129819,10-4020-000169,29710,276,1,1017,1017,5,12214.0,128195Vi63164,,64713.9547,6232.6603,1947.7063,72894.3213,,088981D6-5DB1-4046-AD83-1A78E79E15AA,2011-08-08 00:00:00.000
44122,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44122,PO5307162091,10-4020-000369,29518,279,5,949,949,5,4215.0,98242Vi22195,,4064.988,390.2388,121.9496,4577.1764,,05C57735-E9E0-4431-BC48-542D8DA875CA,2011-08-08 00:00:00.000
44123,8,2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000,5,0,SO44123,PO6322187277,10-4020-000503,29498,275,2,809,809,5,13601.0,28361Vi70508,,874.794,83.9802,26.2438,985.018,,E601E3B3-5157-48D4-9995-14D48F5E7F84,2011-08-08 00:00:00.000
